movieId,tagId,relevance
5431,944,0.04125
55274,404,0.04225
4298,910,0.2865
6775,1035,0.0825
3259,378,0.294
37727,650,0.0247499999999999
8199,231,0.0742499999999999
44974,940,0.0182499999999999
73101,812,0.14575
43871,829,0.145
3973,466,0.0725
5256,1100,0.0245
3507,224,0.08675
198265,200,0.0399999999999999
673,740,0.0082499999999999
127198,806,0.3894999999999999
5331,494,0.0324999999999999
5998,1091,0.2017499999999999
139859,1025,0.12425
27450,782,0.28525
2436,766,0.0595
39777,1089,0.29425
115437,941,0.04575
1232,1111,0.14975
6689,211,0.0225
2988,636,0.0047499999999999
2143,1014,0.30625
1271,606,0.61475
5669,567,0.52375
6256,352,0.218
2776,1120,0.017
96281,93,0.08875
93805,552,0.138
5696,960,0.061
95237,869,0.05525
84772,92,0.0172499999999999
3514,495,0.0265
3439,624,0.0245
176,43,0.017
5042,199,0.0085
5151,625,0.52325
77837,438,0.029
2809,419,0.05575
4047,7,0.1169999999999999
110,414,0.2825
85007,832,0.0984999999999999
6602,457,0.3265
186983,995,0.129
1473,892,0.0677499999999999
68263,713,0.085
4033,577,0.0092499999999999
4470,591,0.0235
139863,524,0.066
93740,270,0.15225
4497,880,0.0339999999999999
68690,652,0.0404999999999999
58937,721,0.0805
79091,88,0.0142499999999999
4606,467,0.059
449,552,0.0822499999999999
128,152,0.0379999999999999
366,995,0.20875
186339,955,0.03225
164821,832,0.2345
6820,556,0.0685
158872,1032,0.17175
66744,1015,0.04925
1172,170,0.086
71318,1106,0.0202499999999999
83332,635,0.012
120799,115,0.0605
922,589,0.04475
2412,984,0.03675
187531,429,0.0319999999999999
309,351,0.576
3303,98,0.0454999999999999
1002,210,0.0042499999999999
1269,532,0.28425
8711,758,0.22775
3302,674,0.0075
8482,654,0.04775
4301,101,0.0374999999999999
1840,1066,0.065
603,1000,0.087
106916,39,0.015
31934,548,0.215
33036,827,0.0635
2285,16,0.0329999999999999
6898,391,0.1634999999999999
6206,1036,0.0107499999999999
8266,880,0.0429999999999999
4839,232,0.03475
46723,90,0.03
91079,719,0.2825
46803,621,0.1704999999999999
7346,126,0.0534999999999999
52413,926,0.1084999999999999
109578,918,0.015
3722,300,0.03275
5367,418,0.10525
470,85,0.0399999999999999
94967,450,0.03
27641,695,0.0137499999999999
3989,940,0.05325
5689,894,0.024
56511,1008,0.15275
2818,938,0.0177499999999999
279,139,0.0282499999999999
2627,353,0.22325
963,792,0.10325
167636,1011,0.0625
140162,1112,0.011
2697,582,0.079
25995,183,0.0275
27033,256,0.0207499999999999
998,1007,0.04825
3046,107,0.0969999999999999
2937,469,0.31625
54780,108,0.0232499999999999
1234,351,0.4385
8670,1035,0.05975
3557,1,0.03925
60201,29,0.05375
4065,374,0.11025
143237,564,0.31775
6704,896,0.0192499999999999
46803,940,0.0369999999999999
2517,1114,0.1044999999999999
2090,613,0.10475
31909,636,0.0062499999999999
2094,581,0.182
2794,518,0.0175
103042,337,0.21375
185979,400,0.0067499999999999
4828,1005,0.0122499999999999
1690,753,0.0812499999999999
31921,992,0.264
56563,128,0.215
5850,623,0.006
4896,536,0.31475
3568,183,0.03875
80181,820,0.021
8752,223,0.0875
5389,913,0.10675
2439,434,0.0232499999999999
5818,471,0.0635
6215,428,0.0175
114847,6,0.0419999999999999
5467,467,0.0514999999999999
70208,270,0.2219999999999999
9004,551,0.1034999999999999
192245,372,0.0314999999999999
296,857,0.1955
8531,212,0.12075
141397,871,0.11975
5978,616,0.33375
3825,937,0.1215
159195,575,0.03175
99764,723,0.0102499999999999
52717,980,0.05875
96621,968,0.0369999999999999
51287,417,0.0494999999999999
3921,985,0.0267499999999999
2686,407,0.0637499999999999
169900,523,0.0805
86668,480,0.0155
74426,399,0.0042499999999999
6900,823,0.69725
1632,369,0.0364999999999999
8015,765,0.2155
41753,693,0.015
8650,116,0.03275
32587,1082,0.8845000000000001
334,762,0.018
53024,820,0.0287499999999999
139130,89,0.0324999999999999
1055,320,0.01
5628,208,0.017
469,111,0.0165
34321,174,0.0087499999999999
107406,1033,0.05075
2203,863,0.2855
34811,497,0.03425
1413,404,0.0097499999999999
67788,49,0.149
8826,781,0.0399999999999999
6586,254,0.0062499999999999
1475,128,0.50325
1409,663,0.068
5694,494,0.0237499999999999
71691,586,0.0379999999999999
2378,917,0.0112499999999999
164981,372,0.0167499999999999
5081,1002,0.0037499999999999
8371,457,0.029
106870,1007,0.019
31617,205,0.0615
6790,210,0.0035
2761,1122,0.0429999999999999
185979,1127,0.1292499999999999
89492,486,0.0065
26021,747,0.22675
1611,912,0.623
4089,1056,0.0165
27768,366,0.1337499999999999
64229,108,0.0177499999999999
2181,26,0.0845
89118,430,0.1377499999999999
2450,294,0.3325
1419,1037,0.44025
5701,816,0.0667499999999999
93598,728,0.268
2328,169,0.51975
42732,899,0.086
4326,1090,0.11575
5267,542,0.0092499999999999
172535,451,0.364
4397,719,0.2855
5208,691,0.2115
115172,707,0.0409999999999999
27518,991,0.181
116807,846,0.3395
25805,223,0.03525
5779,1036,0.03625
5963,522,0.0232499999999999
166635,482,0.0235
46972,1010,0.15675
7485,466,0.2897499999999999
62293,241,0.205
108797,355,0.08825
183869,1023,0.18525
83318,892,0.0242499999999999
5772,974,0.4439999999999999
2881,841,0.0935
118173,328,0.10875
42197,710,0.1699999999999999
1211,931,0.143
49394,724,0.0772499999999999
141718,1084,0.22025
151739,329,0.14925
43389,101,0.0767499999999999
50872,43,0.0364999999999999
27370,1012,0.09275
2231,444,0.4325
38097,444,0.014
3551,146,0.4137499999999999
4541,27,0.04825
6860,162,0.04125
7321,745,0.09775
3771,49,0.24825
58078,375,0.04575
139915,556,0.1134999999999999
367,474,0.1897499999999999
53972,393,0.074
171013,740,0.02
47830,77,0.0137499999999999
117,979,0.1347499999999999
189,6,0.04125
95543,391,0.075
6804,540,0.245
4655,913,0.085
6549,839,0.0494999999999999
122920,996,0.06025
47124,1004,0.05825
7367,728,0.08625
71926,752,0.0685
5193,910,0.1775
5575,403,0.0157499999999999
7255,1009,0.003
178335,371,0.0384999999999999
4233,898,0.0767499999999999
6921,24,0.005
107406,801,0.268
70015,1116,0.91675
5755,388,0.23975
60516,523,0.0157499999999999
115879,354,0.064
5519,666,0.029
32316,927,0.014
94074,465,0.364
94799,978,0.091
3060,215,0.351
70366,704,0.0212499999999999
49735,822,0.03775
5867,525,0.07
27912,14,0.62875
7170,185,0.0349999999999999
1563,1026,0.05225
2246,121,0.05725
8855,108,0.03775
7217,116,0.0122499999999999
33134,438,0.0207499999999999
6828,318,0.0197499999999999
8365,540,0.6785
1702,299,0.3522499999999999
94405,464,0.30725
77316,117,0.0202499999999999
2081,403,0.0374999999999999
114762,401,0.0944999999999999
54185,986,0.03475
6029,14,0.006
41136,804,0.067
45210,119,0.0027499999999999
63181,230,0.0454999999999999
1889,479,0.016
42053,461,0.0837499999999999
104350,91,0.07
139417,762,0.0205
510,1113,0.03075
41716,458,0.16275
61215,97,0.1885
95375,357,0.05475
31524,157,0.0132499999999999
5325,562,0.0574999999999999
151951,903,0.0702499999999999
137904,532,0.15
100843,147,0.03
170645,798,0.0767499999999999
52528,537,0.03
638,799,0.04575
82244,236,0.03975
34153,608,0.205
51086,1002,0.0022499999999999
5923,95,0.1644999999999999
84116,864,0.137
4044,664,0.0752499999999999
2750,38,0.02
190305,435,0.16275
71691,960,0.147
8752,964,0.0095
158,654,0.0152499999999999
90,979,0.03575
4641,43,0.0344999999999999
85072,909,0.0077499999999999
43556,709,0.0805
55250,787,0.1277499999999999
1285,1098,0.11275
3826,760,0.0707499999999999
33683,1013,0.1699999999999999
80617,297,0.0429999999999999
7283,1094,0.0155
7382,897,0.9555
79224,318,0.03075
1878,179,0.0489999999999999
57538,225,0.0057499999999999
222,434,0.02
33903,848,0.0077499999999999
55872,127,0.0227499999999999
3344,401,0.12075
1867,401,0.0857499999999999
55267,692,0.0225
5602,125,0.0752499999999999
7239,503,0.0509999999999999
44153,749,0.51675
2447,837,0.18475
1206,885,0.1262499999999999
6384,647,0.0424999999999999
4226,277,0.31725
92643,818,0.0242499999999999
8969,180,0.013
5164,420,0.06025
72718,331,0.2219999999999999
119565,315,0.5675
832,1041,0.0177499999999999
272,371,0.0262499999999999
91542,954,0.0175
6127,485,0.015
26712,232,0.0212499999999999
7119,229,0.03325
5680,630,0.025
2697,675,0.1387499999999999
105954,546,0.05425
1222,623,0.014
5928,713,0.09
228,157,0.05025
7044,438,0.1064999999999999
748,958,0.0595
8422,700,0.1327499999999999
8520,345,0.076
60405,177,0.0509999999999999
5659,391,0.064
57183,1061,0.02
2650,1102,0.0105
53121,741,0.027
5964,211,0.7105
89194,578,0.0117499999999999
5087,200,0.0047499999999999
45412,938,0.0835
192579,922,0.1425
8678,976,0.004
130351,40,0.0107499999999999
567,600,0.1267499999999999
99178,740,0.0127499999999999
47634,137,0.0314999999999999
1551,997,0.0489999999999999
48543,432,0.03025
3158,377,0.1805
915,260,0.12125
5220,853,0.0267499999999999
5477,878,0.10575
114758,181,0.0245
39703,678,0.0197499999999999
52424,573,0.0045
84156,868,0.68975
7408,819,0.03075
6565,891,0.0404999999999999
5046,1101,0.8547499999999999
5283,345,0.0255
25927,929,0.2294999999999999
2748,739,0.05225
6545,819,0.04625
1290,943,0.0662499999999999
135127,946,0.0095
26776,807,0.14175
7287,810,0.0082499999999999
53574,664,0.11575
3026,412,0.0645
71991,1077,0.0055
87,551,0.06175
1374,960,0.17825
7006,231,0.063
4440,383,0.04425
6928,566,0.2895
7354,577,0.0075
2715,189,0.04025
6235,32,0.1235
61018,813,0.1004999999999999
80489,1065,0.09
7178,842,0.04075
8794,348,0.23525
7293,954,0.0115
5464,549,0.14175
5854,46,0.1689999999999999
5058,485,0.0177499999999999
27309,453,0.06
5379,619,0.0984999999999999
5781,671,0.0162499999999999
2175,117,0.003
119155,357,0.016
113829,432,0.0479999999999999
192803,753,0.1317499999999999
554,152,0.0359999999999999
53993,697,0.0157499999999999
31188,1056,0.011
31991,627,0.2027499999999999
2394,640,0.243
80727,911,0.182
7444,1113,0.12175
193906,352,0.013
8641,799,0.0429999999999999
5469,941,0.143
74089,419,0.0162499999999999
3413,900,0.0655
7190,871,0.03875
4984,709,0.1694999999999999
32735,594,0.0127499999999999
6059,640,0.1382499999999999
7326,214,0.0222499999999999
26198,137,0.025
1767,546,0.0155
109487,19,0.628
74789,375,0.0905
133798,431,0.0257499999999999
34435,846,0.2254999999999999
26903,78,0.41425
2336,774,0.972
5718,498,0.0217499999999999
183703,1091,0.2564999999999999
78893,1008,0.1714999999999999
1861,728,0.025
6330,201,0.0564999999999999
2919,925,0.027
102905,560,0.0105
87004,329,0.03925
176921,507,0.03825
3824,84,0.0314999999999999
64930,309,0.04325
6531,640,0.3954999999999999
2108,835,0.04325
68347,403,0.245
167990,1115,0.0282499999999999
183695,209,0.0964999999999999
4788,390,0.05975
88837,107,0.20875
27646,843,0.03725
4445,27,0.11075
201,322,0.04975
3833,189,0.0757499999999999
2510,215,0.05025
4542,838,0.04325
4284,310,0.024
108780,256,0.0554999999999999
6174,295,0.008
6699,911,0.26475
60382,66,0.10425
60044,561,0.0055
143245,708,0.0235
89983,394,0.0197499999999999
8607,710,0.43425
69873,53,0.0762499999999999
111913,596,0.0519999999999999
7226,317,0.0157499999999999
26540,996,0.1357499999999999
155832,766,0.0737499999999999
69805,544,0.029
107702,676,0.0344999999999999
4301,370,0.11625
85056,137,0.0175
5745,601,0.57175
1326,456,0.1342499999999999
110127,1048,0.025
1917,951,0.97525
6158,332,0.0635
141799,248,0.1034999999999999
2019,978,0.0175
112421,423,0.1327499999999999
48600,207,0.0177499999999999
3707,535,0.10675
115,34,0.0127499999999999
3272,560,0.0135
1287,961,0.0865
68486,510,0.10225
54121,1052,0.0295
1238,616,0.0974999999999999
142925,1015,0.37975
106918,978,0.0715
4234,201,0.0409999999999999
2076,370,0.04475
33826,67,0.072
2716,477,0.03525
58559,503,0.0374999999999999
5699,106,0.0015
1591,408,0.022
1341,74,0.017
69516,999,0.2145
25952,394,0.03025
2427,283,0.027
127164,855,0.10675
2282,821,0.02
8505,1097,0.04125
73900,918,0.0067499999999999
112727,471,0.0424999999999999
167794,789,0.14875
4491,682,0.964
26270,102,0.0077499999999999
3444,565,0.09525
44761,170,0.04925
66547,196,0.0549999999999999
99787,693,0.0135
3884,140,0.0197499999999999
696,942,0.0117499999999999
7131,253,0.0655
5387,632,0.02975
6268,154,0.34225
7152,727,0.47575
156025,233,0.0137499999999999
5762,158,0.013
71928,181,0.0212499999999999
66801,391,0.1952499999999999
8923,228,0.0569999999999999
7347,312,0.20525
26360,722,0.0349999999999999
1732,50,0.24025
26268,464,0.3365
1874,494,0.0245
178401,413,0.04025
131168,742,0.7867500000000001
111375,146,0.0429999999999999
2188,312,0.12175
75351,85,0.134
59832,52,0.11075
8608,507,0.0255
76119,741,0.0717499999999999
3682,111,0.0615
192109,680,0.005
1055,1101,0.368
131168,746,0.06225
7749,835,0.0374999999999999
3134,100,0.0825
140131,1009,0.015
55080,788,0.32075
2761,99,0.1674999999999999
59784,954,0.0105
2945,444,0.0135
87,320,0.0085
3052,922,0.0185
43936,106,0.006
3476,604,0.0225
4855,746,0.1574999999999999
62553,1075,0.0117499999999999
7212,881,0.05375
27426,79,0.03525
8521,1000,0.242
4086,375,0.25025
116397,988,0.011
1171,700,0.09625
3456,825,0.1009999999999999
906,647,0.0187499999999999
720,91,0.0142499999999999
1966,848,0.009
2978,760,0.1164999999999999
4561,497,0.0469999999999999
83318,37,0.014
6499,471,0.0202499999999999
5309,831,0.0137499999999999
27648,910,0.22725
32022,941,0.03525
191367,929,0.0695
132335,290,0.0087499999999999
127202,746,0.0579999999999999
6970,399,0.03625
52037,1123,0.4695
110453,382,0.2294999999999999
168632,339,0.0449999999999999
110603,578,0.0057499999999999
86911,874,0.05525
252,91,0.0225
4273,719,0.34775
446,972,0.7582500000000001
167990,927,0.0085
45361,28,0.0379999999999999
156000,304,0.04325
133545,989,0.0414999999999999
8797,209,0.15075
82499,502,0.06225
7316,381,0.2534999999999999
6213,971,0.3735
766,324,0.46475
5855,782,0.0549999999999999
4281,349,0.0925
116801,861,0.0145
31909,1022,0.03825
3993,1107,0.014
823,227,0.0067499999999999
27803,5,0.1129999999999999
33709,223,0.17375
79029,249,0.14275
33709,1075,0.0082499999999999
45106,951,0.1272499999999999
605,1023,0.0504999999999999
8045,177,0.0775
4305,796,0.10475
56370,929,0.1124999999999999
49735,490,0.3379999999999999
73879,927,0.0227499999999999
3765,19,0.1915
1534,268,0.021
32464,235,0.31475
113829,506,0.0107499999999999
68511,956,0.1775
65882,529,0.04125
737,570,0.0399999999999999
63189,334,0.0722499999999999
74095,1018,0.0067499999999999
80549,84,0.018
45188,290,0.0107499999999999
159858,19,0.21975
7093,1069,0.0035
62376,445,0.552
2385,190,0.0419999999999999
27922,1049,0.1897499999999999
117545,827,0.0329999999999999
1029,12,0.1277499999999999
41716,277,0.40575
27020,2,0.021
79185,137,0.0195
52241,540,0.68375
1261,665,0.024
1743,681,0.0217499999999999
128488,14,0.0042499999999999
167636,981,0.0364999999999999
3454,477,0.012
188189,207,0.0215
5601,1085,0.18025
182723,130,0.0077499999999999
55247,531,0.734
4350,233,0.07
101281,760,0.04375
167832,971,0.69375
173467,791,0.31925
147750,7,0.0677499999999999
157432,323,0.1064999999999999
8196,278,0.0265
1903,84,0.0267499999999999
44731,717,0.084
160988,975,0.0137499999999999
97933,418,0.3225
70159,97,0.2244999999999999
129032,59,0.1004999999999999
4139,854,0.2405
7564,489,0.001
25972,272,0.1275
7482,779,0.2827499999999999
88272,655,0.11275
74677,649,0.12275
95443,547,0.1099999999999999
100509,417,0.03825
5449,401,0.0354999999999999
8828,564,0.0554999999999999
897,497,0.05775
2812,193,0.0277499999999999
4120,622,0.0207499999999999
34435,580,0.11675
2772,1030,0.0135
3496,760,0.0677499999999999
3503,367,0.0439999999999999
5693,1108,0.10325
50912,853,0.03525
70992,390,0.0504999999999999
3634,645,0.204
42958,1062,0.4785
5826,631,0.01
116004,17,0.0429999999999999
8290,1117,0.03225
114244,445,0.623
49272,2,1.0
32261,1058,0.0117499999999999
6287,780,0.11925
1290,542,0.0062499999999999
6684,492,0.0057499999999999
179417,19,0.671
48883,366,0.1205
112497,309,0.0225
6233,215,0.374
39421,44,0.0292499999999999
41527,277,0.52
37736,275,0.08875
4321,134,0.09725
162148,117,0.005
55156,911,0.26075
54513,1019,0.0685
8372,99,0.1079999999999999
117851,1041,0.0215
8503,736,0.0035
162828,961,0.3505
74740,1055,0.0295
170597,489,0.004
4136,904,0.0484999999999999
152515,956,0.62975
2145,866,0.0067499999999999
5418,4,0.059
2509,757,0.0215
34437,745,0.283
159614,738,0.007
160876,335,0.31775
792,760,0.0722499999999999
31221,1095,0.059
181,351,0.144
77788,343,0.0305
100440,547,0.1704999999999999
7053,505,0.03875
2708,802,0.0162499999999999
170949,16,0.03025
1004,712,0.0292499999999999
53355,413,0.0045
99112,754,0.009
2761,831,0.1225
50851,528,0.14675
5401,856,0.0135
72380,483,0.0409999999999999
1909,167,0.081
142488,266,0.31375
26257,277,0.3874999999999999
3775,389,0.2065
133281,785,0.006
2004,532,0.068
77672,42,0.0217499999999999
58559,166,0.026
91622,145,0.0939999999999999
90378,28,0.1262499999999999
1810,581,0.123
39779,61,0.4257499999999999
1369,758,0.04275
6047,826,0.0087499999999999
93142,398,0.0115
3643,596,0.05525
7771,521,0.061
57980,181,0.3027499999999999
140737,87,0.0662499999999999
178061,42,0.0782499999999999
5384,786,0.0195
3906,873,0.0132499999999999
5210,759,0.09575
174423,221,0.52175
7395,92,0.0187499999999999
4705,554,0.2329999999999999
5415,912,0.01
106236,948,0.127
31522,522,0.0255
163949,746,0.09775
68444,1126,0.017
162738,1125,0.0349999999999999
27186,651,0.0097499999999999
5868,851,0.0215
4299,145,0.0524999999999999
3035,373,0.0245
4417,679,0.2234999999999999
90738,898,0.0554999999999999
39414,323,0.55175
65685,1054,0.155
158956,217,0.0082499999999999
103980,216,0.2259999999999999
104211,392,0.0087499999999999
6306,1106,0.0157499999999999
3576,797,0.264
27641,438,0.017
66783,775,0.004
27329,297,0.26
1564,899,0.1704999999999999
108188,778,0.13
2705,1046,0.0479999999999999
7574,257,0.0232499999999999
7346,470,0.04125
163512,402,0.4479999999999999
142372,382,0.1947499999999999
4197,164,0.0855
5567,784,0.0017499999999999
176,725,0.07
1667,906,0.0195
94841,1103,0.1119999999999999
1554,78,0.7505
27357,465,0.1907499999999999
6267,242,0.29025
82931,323,0.31325
170627,761,0.14125
160565,284,0.026
65,300,0.0559999999999999
27922,945,0.08675
34150,571,0.006
8916,705,0.0795
77854,294,0.09275
50944,625,0.667
4866,820,0.0157499999999999
76866,877,0.2985
1953,685,0.0192499999999999
26612,355,0.121
127052,108,0.0272499999999999
8512,781,0.0414999999999999
2188,563,0.0247499999999999
97324,186,0.0305
5679,1056,0.025
4234,105,0.0635
1659,133,0.15725
6252,609,0.22875
72601,115,0.134
5196,830,0.154
3403,157,0.04675
159976,1074,0.0242499999999999
67839,1118,0.09025
1629,728,0.0474999999999999
92152,1109,0.0655
6206,503,0.0167499999999999
3924,206,0.02975
7764,1021,0.0065
94780,579,0.0459999999999999
4334,1025,0.1009999999999999
54787,1037,0.3582499999999999
8903,590,0.027
43699,926,0.17375
132991,613,0.284
8378,44,0.1835
8755,568,0.1385
6813,522,0.23225
8331,80,0.0242499999999999
111251,1089,0.1392499999999999
187815,179,0.175
97168,232,0.014
65882,132,0.0782499999999999
4241,236,0.062
68319,953,0.0364999999999999
3770,475,0.0755
3449,815,0.0127499999999999
110828,487,0.0155
7893,361,0.04775
88235,656,0.0792499999999999
192283,323,0.6415
4959,341,0.142
4977,229,0.08625
2175,275,0.09425
143547,723,0.0175
5448,103,0.009
2415,1047,0.1312499999999999
5767,13,0.23925
6502,637,0.1882499999999999
31148,476,0.0107499999999999
943,963,0.062
66943,951,0.24075
6639,810,0.0062499999999999
4173,399,0.03275
3655,833,0.1139999999999999
2307,50,0.1175
37335,769,0.0534999999999999
97280,1083,0.0409999999999999
6128,167,0.16225
164909,577,0.0097499999999999
71282,527,0.3229999999999999
48520,493,0.24375
1788,698,0.0112499999999999
157407,79,0.0319999999999999
8578,121,0.14225
94126,613,0.0394999999999999
8916,294,0.03675
126084,669,0.0647499999999999
5854,991,0.31325
60074,804,0.0845
2642,818,0.03225
5347,978,0.088
105653,832,0.1337499999999999
90890,855,0.0747499999999999
6980,702,0.16425
4038,411,0.03075
40148,635,0.0745
423,442,0.05625
185109,1020,0.1317499999999999
158830,393,0.088
103755,330,0.02
168344,922,0.0695
127042,465,0.27
1381,901,0.92075
90474,480,0.013
4987,222,0.45375
97988,367,0.0444999999999999
2786,918,0.05125
3716,64,0.04075
104076,228,0.01
6898,42,0.125
170629,212,0.661
5620,731,0.1109999999999999
149011,250,0.0499999999999999
8780,790,0.068
169166,480,0.0137499999999999
3547,1050,0.1855
2889,1023,0.15675
4767,936,0.268
171583,127,0.0672499999999999
56775,831,0.0175
34435,407,0.0802499999999999
7845,311,0.14375
129013,557,0.44775
177287,455,0.2239999999999999
4152,231,0.0494999999999999
4947,11,0.0225
84855,64,0.03175
89102,188,0.50175
33681,101,0.1775
56945,388,0.65725
179345,835,0.137
188189,17,0.022
26565,1062,0.1024999999999999
881,943,0.1282499999999999
6578,1087,0.0177499999999999
26417,274,0.59175
7190,1014,0.0817499999999999
4042,732,0.05225
162730,988,0.0112499999999999
4990,34,0.0157499999999999
68954,566,0.03225
1000,226,0.0147499999999999
958,205,0.0107499999999999
27584,378,0.2764999999999999
104760,405,0.0185
7359,220,0.3135
170697,609,0.1925
56339,160,0.08925
1934,426,0.184
110730,815,0.0065
6119,470,0.14125
3162,612,0.0847499999999999
3618,558,0.11925
164367,318,0.0374999999999999
493,193,0.019
5046,947,0.02975
2208,267,0.10875
506,141,0.3035
94813,571,0.0175
46855,1102,0.018
156,578,0.1515
146684,160,0.0757499999999999
34162,880,0.03075
84189,259,0.0569999999999999
5611,25,0.0354999999999999
7164,578,0.0097499999999999
2661,658,0.0805
184469,925,0.0374999999999999
6434,766,0.05875
170813,352,0.0087499999999999
6352,847,0.0865
47,210,0.0037499999999999
87205,407,0.03
3615,340,0.007
4555,19,0.0825
77893,243,0.0812499999999999
3153,255,0.50375
2080,575,0.0085
6786,1039,0.0277499999999999
44568,106,0.0012499999999999
4029,985,0.04375
6963,729,0.14325
6729,946,0.0107499999999999
179817,1026,0.1059999999999999
8786,13,0.0524999999999999
8494,966,0.03975
4957,116,0.0145
4716,415,0.06
4626,679,0.2867499999999999
48322,356,0.22925
1667,1113,0.0272499999999999
1266,915,0.0559999999999999
8488,625,0.4044999999999999
37720,475,0.1049999999999999
2062,655,0.03375
103017,319,0.3027499999999999
95182,455,0.0707499999999999
477,773,0.0504999999999999
195161,859,0.014
2362,780,0.05525
34002,362,0.1495
866,61,0.03375
69088,116,0.04025
7288,1116,0.14675
7040,126,0.03625
2285,308,0.0242499999999999
12,173,0.0132499999999999
4599,929,0.04175
53466,584,0.0292499999999999
405,382,0.075
55851,297,0.11425
31429,986,0.0305
5632,135,0.0984999999999999
525,43,0.0162499999999999
187231,868,0.029
2531,786,0.0167499999999999
42732,987,0.066
26222,34,0.0077499999999999
6371,654,0.0257499999999999
2858,191,0.20475
3912,550,0.0574999999999999
880,337,0.11475
163585,495,0.0105
164411,173,0.0235
9,207,0.0127499999999999
80858,1057,0.28625
53,773,0.0235
168250,1031,0.03575
53769,906,0.05075
179133,959,0.0305
3508,133,0.09425
72249,51,0.10875
4190,722,0.04875
53143,33,0.05025
140816,1058,0.0132499999999999
33036,176,0.308
1976,574,0.0247499999999999
48001,465,0.37175
68159,149,0.11225
5722,444,0.03525
577,507,0.2165
2341,598,0.0285
7285,970,0.0062499999999999
7764,501,0.0117499999999999
8661,1097,0.21125
86644,700,0.014
203513,982,0.32075
8364,540,0.96325
8658,511,0.0177499999999999
6747,617,0.0077499999999999
1116,1017,0.071
69606,81,0.0469999999999999
95218,780,0.1295
127202,413,0.0067499999999999
1730,890,0.0645
26038,246,0.1195
100509,970,0.50575
6515,266,0.11875
32383,33,0.16425
2104,84,0.04525
2646,37,0.04225
4408,690,0.05125
1853,35,0.0282499999999999
2395,1081,0.0329999999999999
4077,575,0.0177499999999999
3223,621,0.0454999999999999
135885,9,0.0107499999999999
51694,1091,0.273
105250,1001,0.03
74452,352,0.015
27776,791,0.079
90647,75,0.1505
1057,982,0.36775
7766,448,0.1195
89678,423,0.0282499999999999
8501,493,0.58275
4115,307,0.0217499999999999
2049,282,0.0262499999999999
55995,347,0.0115
5539,557,0.06175
3166,716,0.152
8201,367,0.0762499999999999
81140,453,0.3057499999999999
156,191,0.04425
31807,233,0.1215
4938,313,0.4609999999999999
38097,639,0.18275
99633,561,0.0055
5142,126,0.0579999999999999
106163,852,0.0287499999999999
6143,30,0.09575
5062,901,0.0212499999999999
2622,415,0.45625
25943,888,0.068
166534,224,0.0404999999999999
150,837,0.195
109742,902,0.03025
155828,398,0.0102499999999999
55652,88,0.0292499999999999
93723,667,0.007
54001,1009,0.0035
45208,1058,0.023
531,371,0.908
4926,912,0.006
8486,487,0.0147499999999999
26131,65,0.0344999999999999
2688,267,0.05175
82143,175,0.3369999999999999
27647,134,0.03625
4471,335,0.2175
57980,472,0.3582499999999999
5409,830,0.072
200814,284,0.0384999999999999
40342,692,0.0082499999999999
1959,965,0.0115
9005,474,0.2309999999999999
1358,637,0.04325
168712,1071,0.1912499999999999
6482,226,0.027
39408,1124,0.0459999999999999
6300,283,0.0222499999999999
8573,201,0.0374999999999999
142540,123,0.0072499999999999
140816,959,0.0192499999999999
3918,277,0.172
924,628,0.04125
158402,427,0.074
2198,611,0.27125
2719,1088,0.081
175585,309,0.0252499999999999
63062,328,0.1755
7761,604,0.0334999999999999
27716,149,0.16625
173291,1098,0.05775
3691,650,0.0267499999999999
41617,874,0.04875
8516,599,0.0319999999999999
68791,336,0.8839999999999999
26242,506,0.0202499999999999
8463,338,0.56975
398,1048,0.023
60937,753,0.0559999999999999
86347,962,0.0135
127186,90,0.1074999999999999
47200,121,0.1465
6134,202,0.0187499999999999
6900,427,0.0775
4027,409,0.05625
60538,213,0.0027499999999999
106,515,0.004
8811,885,0.21825
3266,960,0.04825
3722,328,0.1099999999999999
50651,1055,0.0344999999999999
57695,612,0.0379999999999999
120130,711,0.1129999999999999
6989,761,0.4379999999999999
1994,428,0.0509999999999999
83374,1090,0.67425
44881,380,0.019
93855,169,0.736
1498,949,0.04325
2131,1109,0.10875
3798,705,0.0715
1895,698,0.007
34018,588,0.0292499999999999
66547,834,0.019
2528,385,0.0339999999999999
3937,510,0.0305
1192,935,0.0222499999999999
99220,931,0.14675
96567,984,0.0364999999999999
5996,382,0.09675
7333,407,0.18275
68173,546,0.1699999999999999
1515,253,0.0225
1699,783,0.32875
2935,905,0.0324999999999999
33454,199,0.0132499999999999
6662,195,0.7649999999999999
1970,227,0.0494999999999999
70846,449,0.0969999999999999
88468,997,0.1315
167792,859,0.006
2880,742,0.7435
478,1061,0.18475
449,995,0.1902499999999999
1913,726,0.26
4715,875,0.017
34534,938,0.0082499999999999
5508,451,0.03
349,615,0.0484999999999999
6612,49,0.17125
4794,512,0.43025
55207,591,0.0122499999999999
85025,256,0.1305
3205,896,0.0167499999999999
94018,1079,0.0257499999999999
5412,726,0.23175
416,873,0.0147499999999999
3675,923,0.6195
8123,995,0.55875
2944,1103,0.03425
64285,346,0.0162499999999999
8974,446,0.0727499999999999
162478,572,0.016
6272,835,0.03825
148172,269,0.0765
791,373,0.082
69219,424,0.0954999999999999
183461,101,0.0227499999999999
1347,911,0.24025
