movieId,imdbId,tmdbId
108551,1302559,69746.0
106460,278067,70224.0
182865,7281472,488971.0
117364,3455224,263614.0
5529,261289,12771.0
107314,1321511,87516.0
133351,113151,50106.0
189263,3159050,284200.0
197903,4563702,346356.0
6524,54198,43039.0
190675,173081,60397.0
191955,1085821,440771.0
133622,52638,271561.0
99258,125301,65904.0
157004,2985,191427.0
99642,105598,36257.0
36525,425123,9007.0
109776,2312262,222671.0
73099,277255,22043.0
185273,54395,9633.0
2679,124555,84198.0
152475,1503149,86495.0
101940,2320029,96090.0
128874,95657,32601.0
2827,138304,2900.0
55324,425395,14930.0
110426,2101570,256474.0
193753,2387449,426479.0
201983,87631,472797.0
134381,2296857,314555.0
109042,1545660,74461.0
131050,1483803,80527.0
202896,98600,58690.0
96817,1653827,47059.0
2970,83946,9343.0
206761,4641232,333480.0
84665,54172,82792.0
200374,409043,11701.0
144360,3504824,254526.0
191961,344258,279603.0
133093,64787,105079.0
159419,5442308,378348.0
27124,161292,17985.0
143547,2077886,76115.0
67675,27040,53863.0
58874,63278,25904.0
206963,1985249,218907.0
177505,118054,56484.0
179255,82299,76520.0
65899,106188,17803.0
141004,1976009,228066.0
101352,1568926,41156.0
25965,43012,43390.0
131982,86037,95740.0
166534,4972582,381288.0
26978,119467,37517.0
142612,73053,174713.0
50149,308353,5393.0
140707,1350484,23903.0
65772,464041,13825.0
187151,4682780,414187.0
180645,36001,64145.0
170985,5781798,445993.0
137184,403056,117343.0
146650,3568218,337549.0
175103,1068953,239019.0
3824,174480,10641.0
79884,487027,1914.0
91112,103843,20859.0
120226,42472,98912.0
199029,8442644,577990.0
162196,56668,183889.0
68069,53220,27644.0
179363,3432286,305615.0
201346,9509866,595124.0
81456,1600524,51241.0
86139,71859,54001.0
196885,31966,504228.0
125323,70827,5601.0
147310,114783,92737.0
129274,75082,37455.0
2056,56095,34774.0
181549,68960,124391.0
188761,6933454,492998.0
163731,73169,3479.0
173721,4636194,353406.0
202067,1478954,36134.0
104563,30879,33028.0
161918,4831420,390989.0
134216,51497,98271.0
5667,283084,13768.0
25792,23634,28268.0
43828,325191,61559.0
123709,59398,175994.0
86668,1347439,241620.0
134449,87971,38285.0
172805,4551314,402907.0
159717,2452386,318121.0
164973,2792332,223680.0
60475,451966,68259.0
161708,68450,106618.0
121975,33932,80694.0
161316,74381,83972.0
90746,983193,17578.0
130006,31566,48399.0
136483,1474311,26809.0
189453,65947,19020.0
200286,9047474,423778.0
190233,20842,906.0
94806,1070858,39401.0
2833,119586,52366.0
194316,3130022,329486.0
6899,92532,31397.0
133157,3504064,255718.0
180,113749,2293.0
169356,6114206,418992.0
51402,386862,6443.0
148634,3703148,340816.0
6516,48947,38171.0
70032,833557,20382.0
150018,443352,66066.0
5727,82245,33016.0
73133,1185384,41886.0
136962,107606,41587.0
126729,66848,85496.0
195731,7010412,475149.0
88488,70748,92311.0
80980,62827,27441.0
26236,66565,20848.0
202037,9612680,576692.0
159028,2039399,122293.0
86449,402743,10011.0
179291,2283017,110396.0
178731,2927178,413300.0
165007,28758,192059.0
56715,477139,13198.0
44974,424136,2652.0
51412,435705,1738.0
181055,38119,151017.0
203471,2321309,116842.0
179689,5591786,421915.0
205,114798,52856.0
171257,67669,246719.0
199992,9541602,567646.0
146410,249588,325140.0
77941,460435,21794.0
155298,34893,65532.0
175859,167125,280477.0
128518,3044244,265226.0
125197,1764636,84345.0
189535,8404272,522921.0
7447,333847,60645.0
33340,116767,27233.0
97037,37035,81678.0
171113,5686132,424600.0
153534,2181542,308269.0
169334,5661030,396109.0
186183,73310,115507.0
152425,54901,95467.0
207469,6560164,463843.0
160602,83925,55035.0
177033,74905,337668.0
195233,8274146,518490.0
203395,6964076,561325.0
174927,6024768,408265.0
138030,4056808,319090.0
5045,80771,33155.0
198085,76893,38817.0
55343,480011,13538.0
207075,10579992,612502.0
205531,947021,226272.0
89030,1438176,58151.0
204640,1467266,68449.0
202393,7374948,513576.0
155008,62753,279276.0
34143,382628,9009.0
110916,24625,38585.0
129937,2199571,241554.0
162138,69837,123940.0
174101,492818,231973.0
135304,45247,63178.0
4817,236034,35066.0
6990,79240,11583.0
148968,4047752,302797.0
180827,117324,52215.0
33826,384488,25248.0
50705,418004,22473.0
76776,64828,48688.0
168700,1505109,85699.0
81574,75433,54109.0
197033,3538666,418327.0
184841,34941,48987.0
175653,3466248,297269.0
199213,7875604,504671.0
204946,93876,27737.0
206419,8404614,551332.0
3484,192614,11478.0
123598,61020,113582.0
26438,80605,179798.0
149971,44849,50208.0
200632,60750,5609.0
186295,262753,89477.0
5957,313737,2642.0
197005,82481,104599.0
111542,48957,113154.0
152487,115631,74942.0
1461,120434,11419.0
114271,70193,85633.0
152342,315632,166258.0
188047,100465,41833.0
1929,22958,33680.0
143595,71240,30671.0
160910,34597,82775.0
91243,1092634,38407.0
185993,5475468,459933.0
184435,3530328,434576.0
159536,235686,40162.0
152878,391274,115153.0
8236,49949,36786.0
1300,89606,8816.0
153664,69320,107019.0
168560,6186430,418378.0
6738,46366,74585.0
3120,104114,10411.0
92222,482857,20892.0
108243,2752758,79316.0
191571,125384,198529.0
197895,7039000,551554.0
125089,50902,178103.0
90403,1509767,52451.0
205855,40942,180010.0
71416,33704,19136.0
128183,2245188,139459.0
156625,38665,48575.0
198505,5275884,481845.0
203248,113922,26896.0
87302,1465505,41827.0
206385,10545470,612368.0
136720,1893415,234124.0
144017,194143,61656.0
315,111255,2636.0
5142,61781,38442.0
3430,71402,13939.0
192581,7913934,510938.0
80243,1168773,76237.0
32851,95341,41954.0
191123,2939114,500270.0
118530,200215,42441.0
123884,48364,102082.0
164328,393421,52244.0
133509,3526160,266621.0
7060,70239,12545.0
2873,125879,42848.0
122017,31403,155756.0
48774,206634,9693.0
8264,73076,17346.0
172523,1510274,47812.0
2554,56931,30202.0
30949,76104,41384.0
158992,44476,62006.0
146350,3561236,347548.0
154864,4900156,358859.0
125127,62455,149467.0
93002,33592,53798.0
131684,89820,46830.0
188517,235608,106904.0
179977,5723272,423646.0
195553,7394636,487364.0
34405,379786,16320.0
180649,70257,103621.0
156244,14029,54241.0
177835,5225874,401139.0
6859,33532,29451.0
148056,1754944,105885.0
156706,3733774,301608.0
168068,59693,28670.0
108879,2325989,177888.0
147621,4161932,324259.0
3610,58534,2094.0
161906,2670524,168552.0
111499,201922,54306.0
182365,3271198,397389.0
120272,85551,29628.0
124893,84911,5972.0
177705,4937114,470458.0
89478,84867,23587.0
193669,4158650,476395.0
124287,137279,107054.0
6237,47030,17729.0
205931,65589,74587.0
138824,814691,64838.0
125638,1712502,91929.0
80952,45056,43369.0
170931,86874,39371.0
91610,1113827,17775.0
89480,1588398,64586.0
185113,4498800,358906.0
110,112573,197.0
66539,79153,47561.0
130398,960835,25055.0
147049,313410,65830.0
70871,28445,43878.0
149354,1850457,266294.0
7107,77578,15659.0
74530,814255,32657.0
1251,56801,422.0
71268,1385912,26367.0
195329,287393,57795.0
106970,1017428,35637.0
1444,109949,43775.0
113853,2772092,207780.0
4450,242193,9517.0
187869,3638644,412212.0
168950,7183,174588.0
100264,2245049,114962.0
171867,4799050,397422.0
192823,7689908,489983.0
7001,77745,11850.0
145444,71417,157724.0
161204,3528906,254251.0
197763,45315,52973.0
73276,1300563,24458.0
142182,1446206,51272.0
57522,486578,14423.0
190175,4432006,468287.0
71180,76517,42225.0
8655,89945,19014.0
26562,90319,16082.0
182985,3263718,321486.0
3262,105665,1923.0
127044,60400,1875.0
139102,1704731,54694.0
81029,37931,110790.0
143959,1034305,41434.0
204252,6693444,451364.0
2741,91637,26789.0
181497,973837,245010.0
143515,1702429,121869.0
1532,120190,60082.0
127136,2273657,245706.0
137353,2228000,272892.0
204436,8089288,518471.0
113256,297314,64934.0
423,109303,178.0
112657,1595061,89873.0
125924,239797,48522.0
182319,1507571,324562.0
699,103095,277270.0
142174,827179,205076.0
142588,2992302,240268.0
128928,67987,95108.0
1146,112759,356054.0
170477,2449638,448290.0
178059,163186,18458.0
184743,4606514,402046.0
143426,282123,126934.0
121,106473,32119.0
6921,75902,224.0
195623,5474508,383098.0
78469,429493,34544.0
33603,393775,19398.0
116740,390190,117007.0
138552,1254368,348566.0
204356,10214842,567801.0
177645,4577344,403964.0
27911,416825,33150.0
27370,250491,18088.0
180265,7214762,469019.0
2135,61584,16081.0
145006,71465,28072.0
164031,1592502,231762.0
104863,1486834,212716.0
169066,5212090,424722.0
138814,116048,299077.0
164312,47861,180556.0
184119,5001754,459910.0
25897,36432,43518.0
128864,4168188,303457.0
136016,1979388,105864.0
6542,308476,554.0
172619,479728,137801.0
66854,363060,36281.0
84894,50915,35001.0
73668,906783,277622.0
171745,2115386,98857.0
136401,45054,269322.0
158286,1655607,62756.0
142853,2765306,312940.0
162596,4341582,317557.0
161482,90950,387444.0
2336,127536,4518.0
187485,2009402,179242.0
125589,54788,92750.0
5844,82951,44247.0
8632,217788,161080.0
5468,50084,15096.0
190335,5867796,484410.0
65702,183997,162865.0
99489,447221,288109.0
53152,43778,50153.0
153716,418305,252476.0
164927,830184,70278.0
101303,1737090,169730.0
134290,76853,75903.0
134004,439876,25973.0
2434,142231,125582.0
201508,8305690,550844.0
123417,31718,53719.0
121061,44883,65703.0
196667,6688304,569367.0
184485,1307456,31616.0
95570,160440,86664.0
189451,159356,56127.0
169240,4464270,440361.0
95088,1862079,84332.0
99549,2294729,104155.0
151021,47680,113843.0
176663,2388805,164130.0
156898,4126394,352372.0
184989,7763020,493655.0
2774,168987,18212.0
166389,53610,29066.0
186919,1670363,52363.0
201817,102969,16982.0
164689,5072350,412437.0
112944,2388705,159667.0
105404,2061756,196355.0
202399,1104921,263030.0
134240,114234,21570.0
177761,92795,28223.0
110519,72006,90590.0
114361,1206486,8948.0
156019,2914890,229353.0
195985,6875564,460102.0
8744,42447,55441.0
144656,4428814,329712.0
34336,417001,11648.0
5865,83178,69169.0
156529,46802,89725.0
104091,67592,58218.0
108811,445800,21435.0
116837,131636,28967.0
75938,92848,5753.0
204016,65631,193532.0
3009,117365,104103.0
82438,378848,49322.0
164493,1313130,42938.0
201598,257676,178717.0
146550,106758,55325.0
108949,2172985,209247.0
171149,306714,104391.0
88950,968264,60309.0
199984,3615952,435696.0
207614,138073,88730.0
89985,979263,75375.0
182327,2317102,153864.0
134499,87798,49352.0
102961,39485,32596.0
120817,1474251,36575.0
177357,35895,3944.0
7216,33717,27725.0
150196,39676,65777.0
132541,97021,39992.0
185011,74852,325044.0
78245,28203,43879.0
130462,2443822,257444.0
163835,50552,203562.0
132703,67302,32032.0
171355,4670972,340053.0
171627,64593,115108.0
4749,109015,18885.0
151062,51172,76772.0
97765,1580346,105942.0
129070,72827,29858.0
194122,94850,58797.0
1628,119557,75250.0
196905,4249580,511813.0
102590,462246,16150.0
164576,5354664,411442.0
3062,56197,9289.0
179585,6104760,421625.0
181313,2774210,207016.0
168688,480558,15642.0
153094,294548,177564.0
171545,1796603,57889.0
6055,107079,39349.0
30822,385267,1901.0
103970,27293,203627.0
31600,94979,41968.0
96771,2137916,97933.0
130182,208408,266966.0
7578,31647,31993.0
207638,9172422,595975.0
147789,79834,38119.0
183667,199681,57707.0
160346,112685,36217.0
165915,228093,376553.0
8631,73092,22094.0
148420,3488056,302666.0
173195,77563,40420.0
193880,5847740,422666.0
190025,142340,156405.0
4733,256524,2779.0
155275,69523,150029.0
93469,137457,47682.0
112501,110222,15419.0
107354,2505938,173301.0
2834,120747,6373.0
100739,62012,257716.0
149242,49867,66177.0
192081,7170950,518452.0
191703,422778,20910.0
121421,49831,94257.0
189139,1194577,90130.0
200326,8085790,526050.0
103865,2053423,192126.0
172437,813999,45887.0
172365,4357170,317925.0
132124,288808,53670.0
124065,38958,40824.0
174865,29799,217917.0
167138,4177822,412431.0
138906,386733,349089.0
175053,1198199,98870.0
154092,4881016,354388.0
26216,65360,85255.0
133003,61045,205490.0
1864,120838,24560.0
156521,45926,116160.0
58111,449994,14073.0
122637,49212,187534.0
133539,428283,75193.0
105181,50722,53949.0
98065,1800266,95808.0
194298,191097,296457.0
27808,371246,2539.0
198405,24929,174446.0
192055,7690016,490005.0
201915,3412738,446841.0
7980,75784,5902.0
140477,91721,51881.0
199197,36232,416196.0
109066,1690389,103717.0
171607,3598108,405050.0
128199,87386,91767.0
87683,329679,125233.0
131990,88463,155219.0
207702,10326928,606117.0
117873,1306972,39849.0
156381,3358998,205055.0
1332,92632,32076.0
174593,1746246,51273.0
163244,25763,111312.0
110387,2390962,209799.0
79663,1217070,33195.0
153172,1249443,49446.0
3365,49730,3114.0
115759,35784,41023.0
4575,96976,69828.0
89343,873886,48572.0
8337,46816,10178.0
152725,990443,312101.0
159177,3863484,330916.0
134888,810001,93962.0
165589,78749,42872.0
124500,38916,263013.0
122779,110999,106968.0
26299,70531,59189.0
104033,2077747,121831.0
162126,72674,185154.0
93803,1707391,86820.0
116941,99878,17009.0
91187,1863330,50528.0
81182,1662557,50475.0
83071,36217,48127.0
6233,106466,44968.0
27223,197569,65296.0
167486,875122,49577.0
167878,28444,90918.0
89325,94816,172149.0
149755,99127,281291.0
99673,89018,469172.0
8733,280990,22156.0
4930,60437,34388.0
206957,7210426,484751.0
40337,426155,15083.0
115789,31828,87060.0
2423,97958,5825.0
199143,281357,149936.0
84555,29577,204040.0
196841,66093,71244.0
126221,204916,260900.0
203324,110776,64724.0
177239,3881784,395993.0
121917,57642,170368.0
171271,814187,37406.0
38036,95607,34870.0
121115,1705952,230222.0
105769,1821641,152795.0
185717,477999,111132.0
179813,4778988,353575.0
205843,1449854,59225.0
121831,50954,193873.0
194622,92028,155526.0
145014,64888,64624.0
96131,1156395,24410.0
87038,40444,25672.0
170355,1619856,185789.0
145863,75461,260807.0
102178,168504,23705.0
190409,390237,163117.0
162786,208875,126853.0
1727,119314,547.0
188261,79999,131349.0
139042,105572,34334.0
138212,2106651,324670.0
188883,202586,201875.0
1538,120087,50850.0
70684,93633,99599.0
177353,34526,3940.0
125942,1961251,190946.0
199301,88947,126499.0
148412,1265621,32206.0
170167,53977,179188.0
203419,8014038,507680.0
148741,168649,107030.0
207662,4388964,331780.0
180635,61742,47784.0
119567,1567215,62836.0
65063,1110272,14357.0
163545,74372,105070.0
123530,1365471,48746.0
56171,385752,2268.0
64622,976051,8055.0
125281,46515,37408.0
116720,1399952,18122.0
88092,35836,44480.0
84952,1590089,54186.0
196379,293155,59508.0
156958,79696,117483.0
4244,260332,44069.0
117718,1912996,76815.0
202886,87396,242425.0
161123,4289340,314837.0
153905,816258,23381.0
184001,110568,120506.0
156226,36779,335932.0
184317,146165,25163.0
148628,4076980,321621.0
161222,33406,22750.0
149350,3201722,356486.0
71327,810784,29963.0
3816,89276,29263.0
5199,81071,14729.0
184637,6243140,415010.0
186717,2956300,204261.0
111617,1086772,232672.0
6228,35417,23159.0
180235,385928,49033.0
160243,23185,188700.0
207109,4539154,514507.0
141110,50803,64735.0
137469,2231138,174341.0
179757,2058670,263043.0
143007,2901516,316347.0
32381,53645,43029.0
128269,2041534,239650.0
131718,1332486,40817.0
89147,243199,40959.0
126751,73227,30576.0
130364,75366,5079.0
152559,57558,68720.0
151595,3254796,353378.0
167222,203105,148117.0
96306,1577052,84203.0
165061,67576,194757.0
97200,53242,64291.0
130450,3332064,266647.0
182353,7076834,467012.0
94545,1417582,59835.0
89862,1242599,58699.0
142981,4136636,338072.0
32166,54345,85926.0
185619,1564058,105781.0
142234,3142234,218576.0
2696,119038,9421.0
3138,96171,32331.0
102235,2475544,159011.0
3679,82252,21137.0
114373,72196,94069.0
6114,84488,37997.0
1640,119326,28353.0
66317,240425,70089.0
53974,762114,2959.0
185851,5836316,451204.0
156106,163624,114242.0
1360,84116,53234.0
165855,359715,10614.0
164087,217562,278674.0
99815,86877,124167.0
77921,36922,38697.0
198707,3831366,298081.0
610,82509,11827.0
75994,51436,4933.0
168306,177698,57305.0
812,109356,172198.0
167236,4048168,301339.0
142228,3957956,351901.0
167528,204902,190582.0
176419,5109784,381283.0
162800,896585,53245.0
172857,1620464,69976.0
27703,338467,27079.0
140339,2544766,277154.0
134385,800159,80136.0
179129,4669278,441647.0
120458,2272336,159638.0
171781,4475992,363690.0
205106,8707922,537739.0
189153,1696176,151324.0
146578,1754912,118952.0
117732,1826876,167935.0
192163,8405810,535683.0
6756,303830,38244.0
26629,95444,16296.0
1627,120399,10155.0
204074,8562562,570508.0
206943,3096778,310534.0
187521,3552892,268229.0
110316,792975,42802.0
176209,72625,84282.0
113080,1322333,57331.0
101088,1682180,86825.0
2017,54649,32611.0
202723,187039,53321.0
188329,1070864,72212.0
150894,476680,16907.0
3990,213203,16340.0
466,107144,9255.0
11,112346,9087.0
608,116282,275.0
184499,975745,334540.0
133945,3312868,321769.0
105772,51570,43115.0
78422,887745,28871.0
27889,396401,16843.0
193855,247527,333202.0
1159,26656,217802.0
145747,1536051,222581.0
197889,5316540,460321.0
5888,118767,20992.0
72273,55310,51317.0
135194,1931549,72845.0
191861,5372350,385598.0
163689,1497880,164120.0
193725,1235187,426618.0
87923,45102,48627.0
86841,1186371,32654.0
51246,55399,27523.0
175913,1814743,291224.0
60803,63230,18846.0
116686,94969,85162.0
149994,441694,276608.0
207147,1704586,211097.0
120418,353248,69934.0
198575,8620646,574883.0
39048,436319,77468.0
120466,1823672,198184.0
176385,2573536,188859.0
103910,1999243,125164.0
94101,1746153,77881.0
196473,109469,295683.0
193021,7162390,516850.0
186863,4669264,399248.0
152220,3500478,287170.0
4881,243133,10778.0
149154,400913,36771.0
154582,289933,56344.0
122942,2326574,279914.0
99839,1956594,93087.0
80100,87027,42085.0
3191,169156,125317.0
208156,1001464,30976.0
4209,201776,27859.0
95668,345852,60003.0
133235,2854894,227325.0
3799,210234,12599.0
126106,167030,53285.0
5875,295238,32625.0
172757,308131,64805.0
7443,308488,126117.0
146966,113007,183964.0
107949,1700845,111473.0
89401,58479,95358.0
104662,74533,42244.0
188601,59611,111696.0
48057,32080,43837.0
122329,1138481,59424.0
161816,471422,273315.0
63131,430922,15373.0
190433,4471634,408843.0
190889,6347150,437380.0
46530,348150,1452.0
137624,94841,148757.0
205955,8974964,565591.0
114355,991269,2195.0
1199,88846,68.0
153340,20523,136141.0
188027,125829,428522.0
71702,477331,188858.0
6340,308672,85472.0
51167,476735,13393.0
139749,69084,40473.0
125535,2705402,167956.0
143559,2735292,323792.0
184877,3328720,323162.0
68614,79875,47906.0
136626,3106120,226140.0
7846,259685,10829.0
26007,48752,36439.0
161558,26108,235683.0
8913,384810,15503.0
115667,1638002,200727.0
7154,304415,11820.0
125049,23659,79308.0
182927,80420,73748.0
188175,5966602,513349.0
130872,97007,110327.0
148857,3894188,285020.0
198005,1134860,81055.0
6793,103786,11806.0
134710,3883282,279960.0
147542,117879,293830.0
158344,46991,61002.0
202996,8513302,524323.0
197167,1511425,92277.0
140695,260300,45900.0
54872,74740,6609.0
152541,26849,237433.0
150056,2248805,164366.0
116819,915463,58760.0
167664,102658,226050.0
5001,36323,18783.0
492,107507,10440.0
177493,69276,290004.0
114126,430916,27286.0
140235,130216,86332.0
666,113720,27098.0
150986,30781,257907.0
70948,110377,121655.0
92738,1209377,29483.0
190359,6029106,432826.0
186107,300953,513511.0
207618,138434,133007.0
48626,489247,39183.0
171389,499305,296901.0
203439,6085152,476895.0
193687,211466,144441.0
159947,104608,161745.0
203523,7349910,480100.0
81665,66122,59408.0
118252,2527186,210908.0
98279,2006040,101519.0
983,113730,172868.0
135565,73706,115463.0
5706,81964,30709.0
167676,1131749,18223.0
88688,1305112,73408.0
123250,49280,121354.0
169354,6295304,415735.0
200854,5771710,445768.0
132432,2186781,142115.0
132422,3104930,278316.0
130892,82642,35453.0
4461,182299,73482.0
141216,1528227,56968.0
179217,3980310,421987.0
47571,381690,1540.0
102514,380349,39386.0
160110,67454,25625.0
205923,4340072,400041.0
184405,6426140,476719.0
204634,206754,425718.0
117561,1639397,294600.0
90353,1533013,59437.0
2944,61578,1654.0
180525,46896,43196.0
120835,1791504,62934.0
167038,5946128,413543.0
79293,944835,27576.0
163675,1037133,45554.0
84502,434440,103425.0
175145,6176928,433036.0
87522,1583420,59861.0
76149,138674,526268.0
160281,1714832,53284.0
27372,250798,31010.0
172427,479293,80178.0
1881,120800,18937.0
112212,2486278,254126.0
152013,3801252,351072.0
154390,301245,37602.0
8711,40613,32294.0
188885,6892446,500849.0
126811,71194,97313.0
81031,1065318,16015.0
192973,401492,409358.0
6598,308508,15292.0
66068,113421,46725.0
3735,70666,9040.0
80648,143428,41482.0
7951,100260,20481.0
168298,122636,300945.0
156589,3619772,282346.0
86725,1620604,50272.0
153576,1464239,103539.0
198199,91912,145164.0
127309,1845866,73108.0
45079,463345,50724.0
77783,64777,125271.0
96606,770802,89708.0
157344,3684484,297186.0
37663,283952,17584.0
187561,7519174,488740.0
126142,101095,159704.0
26119,58390,26031.0
179579,5589750,385585.0
152990,475645,83903.0
124785,46348,110116.0
5723,82200,26560.0
202319,6733368,473510.0
115871,2481496,180305.0
109159,3092076,246320.0
176425,5684550,403580.0
151435,105498,164018.0
154898,303331,144156.0
61697,1034331,13389.0
138118,94827,41950.0
124997,47150,51227.0
200300,6643972,449985.0
200406,1133936,39204.0
202165,125440,164378.0
155830,4129870,336011.0
139040,82364,116997.0
6907,110044,2348.0
201640,6207096,453974.0
106525,35771,194509.0
194937,6829446,479540.0
1356,117731,199.0
80908,1315962,43619.0
170046,6616074,444513.0
196031,6697634,468727.0
141262,145777,121550.0
193237,4813254,387605.0
137871,62829,169962.0
146520,2634384,270696.0
177577,4092774,344753.0
157320,115919,384254.0
149254,29112,165760.0
26793,105602,41777.0
163026,3429354,310442.0
172275,401593,34167.0
193073,8108202,533991.0
132012,1648204,65218.0
157002,1499,191091.0
171323,4379536,445605.0
3212,66856,21256.0
81054,64588,12482.0
3421,77975,8469.0
189101,6147512,451985.0
150320,1334470,37460.0
2195,120654,14577.0
98000,2172071,138122.0
8541,96953,72096.0
139618,1920996,138550.0
161942,1067920,28808.0
167938,89023,29041.0
179477,3462896,324294.0
153212,163591,185153.0
32797,75165,37512.0
164204,5294966,374671.0
4604,97521,46786.0
27326,238936,15917.0
125926,1051713,53215.0
185491,2488550,224337.0
205068,444633,251541.0
2148,91223,11415.0
135035,49281,73747.0
5918,83542,40952.0
125271,52148,75799.0
200884,236647,277906.0
54648,293564,5174.0
133473,282100,44488.0
117003,2210633,103528.0
181647,6899050,458236.0
208082,8269120,612515.0
191099,1256535,199739.0
26359,74084,3870.0
7276,129136,37900.0
139000,2325014,255298.0
176545,6648404,454784.0
143287,96024,124980.0
120305,28029,109890.0
147644,63272,85239.0
172197,887966,62399.0
167998,5605328,393658.0
157381,1829735,122466.0
26246,67277,16328.0
59846,20030,79761.0
166725,59872,4194.0
5217,82924,11333.0
194825,92030,48312.0
185671,2398018,148401.0
111885,12645,175339.0
140535,1705126,104232.0
101258,2008633,89185.0
100490,68866,53031.0
6318,102411,31633.0
138424,1992156,153774.0
137527,67017,3125.0
111509,2082156,205225.0
26090,56512,24188.0
1023,63819,81310.0
122801,977663,23816.0
71011,35884,60216.0
115673,4117082,589460.0
184033,4016994,317463.0
125041,33832,43793.0
192517,5935072,410207.0
143745,71242,81004.0
154592,72208,48623.0
114359,1151827,12523.0
113073,1783422,149893.0
2431,129290,10312.0
122667,73765,78094.0
208297,10071790,327217.0
145054,2994962,264978.0
194312,5536610,458342.0
178565,274468,41712.0
136457,806102,14542.0
186725,274012,234639.0
160822,53214,137826.0
31613,379270,45174.0
26185,62909,29778.0
201702,6013920,426619.0
165045,29786,158811.0
149438,810400,72592.0
201863,5125894,574241.0
1907,120762,10674.0
137088,248568,128979.0
110042,2524822,394403.0
130920,79301,145660.0
91852,59491,74878.0
192381,6217306,424121.0
54262,58383,757.0
164747,2596918,143563.0
105165,49964,75506.0
5512,290823,43772.0
100498,1606378,47964.0
152234,170508,56943.0
6106,84359,79257.0
131202,378565,44119.0
96314,1405365,84184.0
130830,105009,94005.0
136212,1554092,75623.0
2314,120603,39437.0
6100,84329,8288.0
72587,67546,54966.0
104272,2545118,158999.0
142903,1942951,95807.0
71488,85816,104275.0
136078,56883,81831.0
182383,1404082,19268.0
159151,5269560,376916.0
4231,244970,12658.0
6626,106536,79888.0
138534,116003,68665.0
144852,76218,260886.0
156903,2262315,339994.0
170223,107894,29693.0
117123,2235108,114750.0
153036,294266,243416.0
33817,382189,9709.0
49752,23385,77966.0
118133,2215113,99879.0
122129,1731767,45752.0
141771,3735602,330171.0
122621,48346,38382.0
8751,42530,18671.0
4766,250809,44321.0
140469,82502,103260.0
167592,192601,65207.0
162384,960143,49857.0
60756,838283,12133.0
100015,995033,28101.0
148080,97292,64508.0
3481,146882,243.0
153810,5305262,379388.0
8025,124207,46187.0
148731,51530,156135.0
150778,1726252,361854.0
180333,320718,66265.0
162274,304676,59317.0
162050,45574,168330.0
6967,37635,13581.0
76720,23241,53522.0
154440,937381,51839.0
31116,34167,16442.0
94839,1235842,26864.0
155004,65378,257302.0
84987,68537,42482.0
340,111667,19855.0
122719,293509,4968.0
145416,79058,44926.0
139363,2056757,220486.0
174135,152617,237156.0
5130,229002,35868.0
26708,100762,71642.0
6058,309593,9358.0
42518,37595,13669.0
135767,488414,14705.0
190095,46341,148217.0
131353,82145,167262.0
153034,454435,97361.0
186331,5692390,416494.0
171723,790786,16687.0
5451,265591,9719.0
183973,5969846,426962.0
46788,79758,31915.0
3165,106455,22213.0
180689,93239,117233.0
145296,28197,96396.0
151585,1048097,377136.0
79872,17750,128298.0
200156,268288,61373.0
120076,2368833,111022.0
188755,4287234,521410.0
193495,5483172,515330.0
176619,145799,203046.0
138214,3098306,273169.0
2903,91799,12662.0
160926,161968,82779.0
159239,3749338,324764.0
6435,43887,40683.0
64552,1285130,37584.0
124420,129631,112234.0
193403,2511190,165013.0
169132,1245489,51549.0
183629,256898,468166.0
32300,367631,540.0
208078,5328006,611068.0
122713,72107,35405.0
1406,112769,1802.0
141207,1516586,253876.0
157809,1728601,87636.0
161800,500166,273312.0
1671,119527,14583.0
133911,31124,140470.0
149348,3551400,356483.0
169820,108346,55505.0
135625,2124787,277558.0
208745,10675136,614722.0
26232,66289,36404.0
48501,384116,27275.0
192705,1361541,57302.0
91978,1568338,49527.0
128727,3904272,318040.0
148962,3777462,271433.0
182653,6627466,442712.0
135218,2837366,220287.0
5279,102103,17990.0
89613,478175,78228.0
147915,2187474,114377.0
138216,198769,74645.0
101079,1859522,71325.0
64116,465502,14248.0
199081,6490394,463157.0
158088,269342,273883.0
164935,4331970,377154.0
161052,50746,103396.0
113674,2191888,211065.0
148663,73586,68982.0
101273,1790869,117978.0
194797,8478602,536927.0
77798,1179056,23437.0
4112,93092,58084.0
2983,59319,15247.0
173657,99083,103301.0
98275,162555,62012.0
204826,5822564,487680.0
109295,2511428,210047.0
52845,486028,13569.0
65935,969307,56816.0
137387,303151,14787.0
95218,2008513,89874.0
123812,15268,186201.0
207319,5169738,637490.0
78838,1034302,18530.0
195779,8099236,500850.0
1676,120201,563.0
196439,71687,8704.0
133209,116891,54002.0
152798,35531,100528.0
179835,465535,168251.0
178395,2641786,400549.0
186223,6185998,513224.0
8332,67805,45938.0
132784,69944,54388.0
3599,37514,17889.0
7052,27948,43875.0
169564,4552412,399798.0
115953,324038,57483.0
2501,132477,13466.0
125237,64579,91737.0
201737,7347846,474764.0
130452,1791682,252512.0
2249,100212,16384.0
87047,1282153,53413.0
97177,1831611,61372.0
141686,553958,357143.0
151008,73269,284493.0
130036,1270114,294690.0
1392,115906,13891.0
154878,350921,104317.0
171543,1329231,60068.0
80260,37885,109881.0
206180,1854592,137896.0
208709,268374,18225.0
2449,93072,14443.0
70607,1104835,13797.0
65556,44573,60547.0
