,Field_ID,Elevation,Latitude,Longitude,Location,Slope
3338,35269,696.60785,-5.4704857623825855,-7.087722565483095,Rural_Amanzi,4.1252093
3339,42466,615.3254,-9.692320322924656,-0.0199824362048595,Rural_Sokoto,11.943893
3340,17808,559.70996,-6.903296210890993,-1.7047082541462617,Rural_Sokoto,0.93367445
3341,35865,820.955,-4.560335729053346,-5.051636817596696,Rural_Kilimani,18.781708
3342,33185,757.0393,-6.069742962544908,-5.7183197615948975,Rural_Amanzi,7.2070174
3343,4162,744.8965,-6.322061783665884,-5.695796689162526,Rural_Amanzi,9.162877
3344,6133,517.11804,-9.638252004113015,-7.547193243103478,Rural_Akatsi,23.187704
3345,34405,357.24033,-10.931385962358023,-5.740842834027268,Rural_Hawassa,6.8469453
3346,19232,655.50305,-2.996860176750147,-6.74987647899752,Rural_Kilimani,8.877096
3347,16377,722.4401,-2.6138762518343786,-2.952486466899653,Rural_Kilimani,16.807808
3348,32736,458.60388,-9.98519038315436,-7.056190264077775,Rural_Akatsi,13.946085
3349,34646,695.121,-7.844986096860355,-3.0470833711156144,Rural_Hawassa,24.797626
3350,42822,688.539,-2.2669378727930347,-3.4705171328442024,Rural_Kilimani,1.3894687
3351,1863,466.44058,-11.91813278067042,-9.461654399855073,Rural_Akatsi,23.80594
3352,24897,502.58893,-1.059412085999785,-3.429975602465934,Rural_Kilimani,26.870272
3353,40418,314.16144,-13.053567475714816,-8.218380801588154,Rural_Hawassa,1.9610552
3354,16723,756.1541,-4.362085226744007,-2.326345053279721,Rural_Kilimani,18.078764
3355,4962,743.75665,-4.276477055292247,-0.5515269456088314,Rural_Kilimani,12.009633
3356,5195,766.3232,-4.208891656777698,-1.2362283475529308,Rural_Kilimani,16.697765
3357,30896,399.3236,-14.599020255080802,-7.249888686996171,Rural_Hawassa,9.727881
3358,32122,558.7252,-9.998707462857269,-4.659735357273428,Rural_Hawassa,1.3280481
3359,29364,759.95044,-7.59717296897368,-6.871501070132328,Rural_Akatsi,1.0874779
3360,33803,436.91107,-9.534621059724042,-3.920978581491636,Rural_Hawassa,22.275211
3361,28356,447.45688,-10.706101300642866,-5.560658254568295,Rural_Hawassa,2.8577118
3362,34747,589.4177,-7.259245976400943,-3.957015497383431,Rural_Hawassa,16.017185
3363,24049,861.9149,-1.2982138274178538,-1.1866775882017129,Rural_Kilimani,17.060047
3364,43599,712.7589,-4.862217175751658,-7.515660941698157,Rural_Kilimani,20.322554
3365,25263,730.551,-8.016202439763875,1.3359065242239163,Rural_Sokoto,4.6362834
3366,35719,786.9622,-4.781114697534202,-1.2407329620394052,Rural_Kilimani,11.669836
3367,30538,555.3897,-8.565897014348861,-6.903033371537648,Rural_Akatsi,7.7568192
3368,21356,683.68823,-8.957892325733237,-7.303944060833865,Rural_Akatsi,1.1034476
3369,30069,604.02826,-7.4214509328358576,-2.335354282252669,Rural_Hawassa,20.95311
3370,7094,637.9287,-9.87254805229678,-7.812965497805464,Rural_Akatsi,12.21456
3371,23511,764.58154,-10.512356491567829,-0.1776439432314611,Rural_Sokoto,8.594411
3372,18597,680.8486,-3.1996163722937894,-3.763317074465035,Rural_Kilimani,2.5197544
3373,24141,692.2468,-8.15137323679297,-3.785840146897407,Rural_Hawassa,3.3475397
3374,14511,552.6441,-6.601414764192681,-3.583132495006061,Rural_Hawassa,4.389706
3375,27193,738.7522,-2.262432179558731,-3.141680275331576,Rural_Kilimani,12.372392
3376,15656,738.16736,-8.502817309068618,-2.303821980847349,Rural_Hawassa,13.553158
3377,16880,915.24835,-3.677219855129925,-6.425544235971368,Rural_Kilimani,2.2872286
3378,22129,783.3479,-3.546554751335133,-6.457076537376689,Rural_Kilimani,25.638638
3379,3986,857.4083,-1.7577945373167765,-1.731735941065108,Rural_Kilimani,6.274921
3380,35601,672.11224,-7.110558099668939,-6.366984247647202,Rural_Akatsi,16.952578
3381,16792,-764.19775,-6.114799894887939,-7.168805626239634,Rural_Amanzi,9.942912
3382,27428,904.36395,-1.4829472500242833,-1.5380375181467112,Rural_Kilimani,0.72943765
3383,3231,845.59906,-8.106316304449939,-0.8172992003108173,Rural_Sokoto,35.2792
3384,31198,783.62384,-8.061259372106907,-4.006566256734649,Rural_Hawassa,28.15734
3385,33992,768.5888,-6.002157564030359,-7.551697857589953,Rural_Amanzi,9.7957535
3386,8454,-502.81122,-13.355448922413128,-5.880485883107974,Rural_Hawassa,13.799115
3387,30245,573.66614,-4.889251335157477,-0.1596254852855638,Rural_Kilimani,17.385874
3388,31147,694.799,-5.736321663206473,-3.583132495006061,Rural_Hawassa,11.005106
3389,28076,373.4004,-10.904351802952206,-6.515636525700855,Rural_Hawassa,1.5421541
3390,13299,682.67737,-7.047478394388694,-6.303919644836561,Rural_Akatsi,17.680363
3391,23181,650.05066,-7.029455621451481,-0.1325977983667179,Rural_Sokoto,17.947544
3392,33839,664.9377,-10.26904905691546,0.0701098535246274,Rural_Sokoto,8.725233
3393,8341,661.26025,-7.26825736286955,-3.006541840737346,Rural_Hawassa,11.231841
3394,3425,352.1833,-14.333184354256916,-7.862516257156682,Rural_Hawassa,2.3941724
3395,28203,868.26294,-3.623151536318288,-4.650726128300479,Rural_Kilimani,7.0019183
3396,11034,607.76746,-7.574644502802165,-2.065077413064209,Rural_Sokoto,3.335752
3397,17928,521.4868,-1.5370155688359208,-6.276891957917715,Rural_Kilimani,9.068372
3398,36848,494.9265,-8.926352473093115,-5.619218242892462,Rural_Hawassa,27.021015
3399,34505,663.6783,-7.3358427613840975,-5.321913686785155,Rural_Hawassa,5.325864
3400,35990,607.39154,-7.516070490756224,-4.466036934355032,Rural_Hawassa,7.205877
3401,16703,642.10986,-8.484794536131405,-6.114725836404639,Rural_Hawassa,10.732044
3402,21089,519.4682,-9.579677992067074,-5.452547506892911,Rural_Hawassa,6.322422
3403,17011,705.81067,-10.606976049488196,-0.4389115834469728,Rural_Sokoto,9.668339
3404,2744,679.4277,-2.068687370483694,-4.2137785231124685,Rural_Kilimani,13.969617
3405,33619,884.1513,-1.383821998869614,-1.6596621092815182,Rural_Kilimani,3.8242188
3406,44194,466.7161,-6.056225882841998,-1.4614590718766476,Rural_Sokoto,1.2268122
3407,32503,737.7426,-4.398130772618432,-7.6553039907788625,Rural_Kilimani,19.597002
3408,31650,480.27383,-9.025477724247786,-6.033642775648101,Rural_Hawassa,2.7746832
3409,7132,831.5987,-4.362085226744007,-4.659735357273428,Rural_Kilimani,13.731195
3410,22747,571.54565,-1.84790840200284,-4.276843125923109,Rural_Kilimani,4.8720284
3411,4513,657.1393,-8.011696746529573,-3.6326832543572793,Rural_Hawassa,44.90161
3412,4741,515.1742,-8.800193062532626,-2.808338803332475,Rural_Hawassa,1.0118827
3413,22011,800.8179,-6.718562788284563,-7.254393301482646,Rural_Amanzi,25.032145
3414,16690,749.3423,-6.222936532511215,-7.853507028183734,Rural_Amanzi,34.699284
3415,39034,542.0883,-1.0233665401253609,-4.069630859545289,Rural_Kilimani,18.553696
3416,24117,464.70728,-6.317556090431582,-1.8218282307945948,Rural_Hawassa,16.576942
3417,19160,377.83737,-10.80973224503184,-7.0651994930507245,Rural_Hawassa,17.8876
3418,16610,109.78658,-12.026269418293694,-7.069704107537199,Rural_Hawassa,20.476328
3419,3798,799.9653,-5.200144168324396,-6.177790439215279,Rural_Kilimani,13.185506
3420,33950,470.54382,-10.805226551797537,-7.66431321975181,Rural_Hawassa,11.957198
3421,39848,424.3952,-14.46835515128601,-7.294934831860915,Rural_Hawassa,13.252141
3422,28989,642.142,-7.358371227555613,-2.84437571922427,Rural_Hawassa,14.460648
3423,38945,454.18573,-7.344854147852703,-1.3668621676606862,Rural_Sokoto,32.79356
3424,35341,605.52277,-8.23698140824473,-5.380473675109322,Rural_Hawassa,8.013329
3425,200,748.40454,-10.444771093053284,-0.2497177750150507,Rural_Sokoto,3.6081042
3426,20552,679.6779,-4.970353813374935,-7.551697857589953,Rural_Kilimani,1.6782805
3427,22470,474.77887,-14.058337066964423,-6.997630275753608,Rural_Hawassa,5.375006
3428,4229,862.8733,-11.147659237604577,0.4710205428208434,Rural_Sokoto,1.990464
3429,9401,781.9157,-5.051456291592391,-5.547144411108873,Rural_Kilimani,8.143026
3430,11146,650.0691,-7.110558099668939,-5.263353698460989,Rural_Hawassa,6.4723463
3431,42921,780.444,-2.622887638302984,-0.8308130437702401,Rural_Kilimani,2.8216412
3432,1808,571.2329,-1.487452943258587,-6.254368885485343,Rural_Kilimani,9.376062
3433,39994,506.2826,-8.83623860840705,-6.52014114018733,Rural_Akatsi,4.5788713
3434,24167,606.7699,-9.782434187610717,-1.5740744340385062,Rural_Sokoto,18.354866
3435,37931,835.51013,-3.231156224933912,-7.258897915969121,Rural_Kilimani,7.9392533
3436,5864,635.3525,-8.60644825345759,1.1917588606567375,Rural_Sokoto,13.305431
3437,40180,808.7147,-1.2126056559660938,-1.5335329036602368,Rural_Kilimani,5.2182803
3438,1608,741.90564,-8.097304917981333,-7.52917478515758,Rural_Akatsi,36.16104
3439,19767,820.30066,-5.2136612480273055,-5.988596630783357,Rural_Kilimani,44.413662
3440,11911,786.2913,-5.434440216508161,-4.520092308192723,Rural_Kilimani,11.045704
3441,13118,259.57663,-12.720146176376382,-7.186824084185532,Rural_Hawassa,15.862958
3442,44283,608.38025,-10.05728147490321,-5.713815147108423,Rural_Hawassa,20.43877
3443,30536,717.0108,-1.8434027087685363,-3.0560926000885638,Rural_Kilimani,5.836635
3444,10081,697.4887,-5.785884288783807,-7.43457788094162,Rural_Amanzi,3.7174664
3445,30753,678.59955,-14.648582880658138,-6.083193534999318,Rural_Hawassa,16.919823
3446,43189,339.74124,-11.107107998495849,-6.218331969593549,Rural_Hawassa,4.3131833
3447,7976,822.1515,-3.524026285163618,-3.880437051113368,Rural_Kilimani,3.373171
3448,44978,585.7049,-6.110294201653636,-3.511058663222472,Rural_Hawassa,7.0837827
3449,34096,811.1938,-4.001629767999754,-4.767846104948812,Rural_Kilimani,5.80147
3450,3929,574.791,-13.950200429341146,-6.457076537376689,Rural_Hawassa,6.848281
3451,29704,767.0018,-5.101018917169727,-5.335427530244578,Rural_Kilimani,6.780961
3452,24114,879.0894,-3.762828026581685,-1.9119205205240808,Rural_Kilimani,6.621057
3453,24689,729.8092,-5.673241957926228,-7.146282553807262,Rural_Amanzi,11.942926
3454,33494,784.8787,-7.367382614024219,-7.493137869265786,Rural_Akatsi,35.892696
3455,36342,780.032,-3.0058715632187543,-1.1191083709045977,Rural_Kilimani,1.7915509
3456,2305,554.421,-9.539126752958346,-7.551697857589953,Rural_Akatsi,35.27859
3457,857,740.341,-8.223464328541821,-3.984043184302277,Rural_Hawassa,22.63653
3458,11081,765.9871,-10.985454281169662,-0.2992685343662684,Rural_Sokoto,21.29957
3459,23315,647.73517,-10.426748320116069,-10.015721981691415,Rural_Akatsi,11.364114
3460,34288,228.59718,-11.891098621264598,-6.439058079430791,Rural_Hawassa,22.730833
3461,42768,746.36163,-5.808412754955324,-4.502073850246826,Rural_Hawassa,3.418565
3462,38194,122.88691,-12.391230570272253,-6.808436467321687,Rural_Hawassa,5.967596
3463,29490,212.9089,-11.746916437766895,-7.168805626239634,Rural_Hawassa,31.860527
3464,35573,275.16946,-13.607767743534106,-7.808460883318991,Rural_Hawassa,2.227117
3465,6046,535.8766,-1.181065803325971,-4.13269546235593,Rural_Kilimani,19.352512
3466,585,615.82733,-9.084051736293729,-5.35795060267695,Rural_Hawassa,6.864358
3467,27575,321.10724,-13.540182345019558,-7.056190264077775,Rural_Hawassa,8.289635
3468,44239,777.41425,-4.285488441760853,-1.6146159644167752,Rural_Kilimani,25.260626
3469,36873,885.5235,-2.7850925947378986,-7.77692858191367,Rural_Kilimani,28.452559
3470,2865,837.18915,-6.975387302639843,-7.853507028183734,Rural_Amanzi,5.9717216
3471,7870,845.16,-6.92582467706251,-7.385027121590402,Rural_Akatsi,12.779626
3472,7182,-747.5721,-9.962661916982842,-0.1731393287449869,Rural_Sokoto,9.439286
3473,5610,414.98853,-6.835710812376446,-1.4929913732819675,Rural_Sokoto,9.809296
3474,11168,527.47406,-7.457496478710283,-2.006517424740043,Rural_Sokoto,6.897952
3475,14898,640.6475,-9.070534656590816,-5.168756794245028,Rural_Hawassa,4.0481653
3476,37547,556.1399,-9.917604984639812,-1.5110098312278657,Rural_Sokoto,26.025934
3477,41926,819.7531,-10.728629766814382,0.4665159283343691,Rural_Sokoto,24.211384
3478,16476,344.30353,-0.5998313761008625,-3.6146647964113816,Rural_Kilimani,16.65546
3479,39033,675.9409,-9.23273961302573,-1.078566840526329,Rural_Sokoto,5.351391
3480,7524,415.26904,-11.868570155093083,-8.997679107748214,Rural_Akatsi,9.584297
3481,43380,607.72565,-2.3525460442447947,-4.357926186679647,Rural_Kilimani,7.643603
3482,41339,805.62006,-11.427012218131374,0.1106513839028964,Rural_Sokoto,7.314628
3483,16144,244.87619,-11.499103309880224,-7.0651994930507245,Rural_Hawassa,15.601348
3484,33181,431.6474,-13.85558087142078,-6.700325719646302,Rural_Hawassa,3.211858
3485,29142,815.47754,-5.524554081194223,-4.439009247436185,Rural_Kilimani,4.027939
3486,11868,561.55237,-1.874942561408659,-5.754356677486692,Rural_Kilimani,4.6735888
3487,22155,403.88657,-11.314369887273791,-5.051636817596696,Rural_Hawassa,7.291523
3488,37771,684.9024,-6.065237269310604,-3.2272679505745883,Rural_Hawassa,4.5041413
3489,27695,868.6261,-3.5645775242723463,-4.722799960084068,Rural_Kilimani,8.391856
3490,43911,825.3861,-3.1725822128879706,-3.484030976303625,Rural_Kilimani,7.842735
3491,38631,770.4434,-2.046158904312179,-0.6731515367436385,Rural_Kilimani,2.6504977
3492,14828,616.37256,-6.277004851322852,-1.416412927011904,Rural_Sokoto,2.5089417
3493,967,641.5185,-6.619437537129894,-0.18665317220441,Rural_Sokoto,17.520649
3494,2908,453.39767,-14.270104648976671,-7.020153348185981,Rural_Hawassa,4.684271
3495,30006,823.7414,-3.830413425096234,-4.830910707759452,Rural_Kilimani,25.806208
3496,747,73.88748,-12.23353130707164,-6.948079516402392,Rural_Hawassa,12.506725
3497,43198,397.87436,-9.935627757577024,-3.785840146897407,Rural_Hawassa,30.123003
3498,22822,639.6585,-2.2669378727930347,-4.114677004410033,Rural_Kilimani,4.8455267
3499,14475,801.7721,-3.3302814760885813,-0.5425177166358826,Rural_Kilimani,7.9491076
3500,44823,759.85657,-3.10049112113912,-3.6912432426814448,Rural_Kilimani,6.4066586
3501,28420,508.57025,-6.308544703962975,-1.880388219118761,Rural_Hawassa,29.369726
3502,14165,991.5568,-4.321533987635279,-3.686738628194971,Rural_Kilimani,2.005834
3503,15020,296.82947,-13.436551400630584,-6.785913394889316,Rural_Hawassa,2.7609496
3504,2417,396.8799,-13.1707154998067,-8.087746981480398,Rural_Hawassa,4.2281275
3505,40,751.1485,-3.5375433648665275,-7.164301011753159,Rural_Kilimani,24.635284
3506,32909,579.6631,-9.449012888272282,-7.695845521157131,Rural_Akatsi,8.156984
3507,12257,679.5792,-8.87678984751578,-4.718295345597594,Rural_Hawassa,10.408993
3508,11364,818.6147,-3.524026285163618,-2.848880333710744,Rural_Kilimani,6.0069714
3509,8413,181.42114,-12.400241956740857,-7.249888686996171,Rural_Akatsi,2.9978397
3510,37084,539.2373,-6.921318983828206,-1.1055945274451748,Rural_Sokoto,10.470584
3511,37724,971.04456,-2.010113358437753,-8.029186993156232,Rural_Kilimani,40.39921
3512,19699,500.56625,-9.539126752958346,-2.952486466899653,Rural_Hawassa,28.59915
3513,21593,685.1489,-7.777400698345807,-5.236326011542143,Rural_Hawassa,2.5730338
3514,32131,798.4929,-9.16064852127688,-2.3533727401985667,Rural_Hawassa,9.786981
3515,18109,780.53516,-5.425428830039554,-5.799402822351436,Rural_Kilimani,10.403901
3516,45027,441.64383,-10.102338407246242,-7.646294761805914,Rural_Akatsi,5.339488
3517,40815,669.41364,-5.493014228554102,-7.515660941698157,Rural_Amanzi,9.898094
3518,10656,518.2541,-1.509981409430102,-4.44351386192266,Rural_Kilimani,7.6528416
3519,38159,728.74866,-7.3403484546184,0.2232667460647548,Rural_Sokoto,3.8812544
3520,31573,492.1112,-10.368174308070127,-5.934541256945665,Rural_Hawassa,2.254836
3521,25149,810.4332,-4.019652540936967,-5.673273616730154,Rural_Kilimani,6.8323655
3522,29157,837.8903,-8.002685360060966,-0.4118838965281266,Rural_Sokoto,15.628886
3523,22639,611.00745,-6.826699425907838,-6.763390322456943,Rural_Amanzi,2.8086874
3524,37128,608.7696,-5.979629097858844,-6.95708874537534,Rural_Amanzi,5.256659
3525,13681,585.32214,-9.656274777050228,-1.5335329036602368,Rural_Sokoto,30.05425
3526,1126,701.1468,-7.98015689388945,-2.393914270576836,Rural_Sokoto,3.5074217
3527,23213,637.0618,-14.63957149418953,-6.713839563105727,Rural_Hawassa,7.5825753
3528,36741,832.5936,-3.722276787472957,-3.5290771211683687,Rural_Kilimani,12.8526325
3529,44280,851.17523,-5.096513223935423,-4.33990772873375,Rural_Kilimani,11.406942
3530,44072,719.2164,-5.551588240600044,-3.821877062789201,Rural_Kilimani,17.574154
3531,10648,797.5198,-3.204122065528093,-0.8037853568513944,Rural_Kilimani,8.109905
3532,26226,653.5114,-6.425692728054857,-7.380522507103929,Rural_Amanzi,1.740653
3533,10636,-438.9152,-12.598492459050195,-8.785962226883921,Rural_Akatsi,4.086861
3534,9118,297.98996,-11.327886966976704,-6.776904165916366,Rural_Hawassa,3.109512
3535,19136,715.9727,-2.4922225345081923,-7.1597963972666845,Rural_Kilimani,18.512169
3536,71,773.5328,-8.809204449001232,-1.731735941065108,Rural_Sokoto,27.875652
3537,24186,837.9108,-4.456704784664373,-3.2092494926286905,Rural_Kilimani,12.012309
3538,39942,426.3882,-10.958420121763844,-9.02470679466706,Rural_Akatsi,8.117979
3539,5395,742.6732,-8.00719105329527,-5.326418301271629,Rural_Hawassa,9.805257
3540,11398,421.8222,-9.81397404025084,-4.110172389923559,Rural_Hawassa,6.3987226
3541,42746,476.6444,-1.2261227356690032,-5.925532027972717,Rural_Kilimani,1.7498873
3542,13462,442.59406,-11.062051066152817,-8.362528465155332,Rural_Akatsi,6.3654737
3543,38515,668.8095,-9.28680793183737,-0.2497177750150507,Rural_Sokoto,2.3893828
3544,35101,688.5655,-4.492750330538799,-7.623771689373542,Rural_Kilimani,14.173515
3545,14278,673.66736,-7.529587570459133,-5.4750705793252825,Rural_Hawassa,10.553073
3546,41167,716.59106,-8.687550731675048,0.732288183036355,Rural_Sokoto,6.781488
3547,37639,728.13934,-8.885801233984386,-2.326345053279721,Rural_Hawassa,4.040689
3548,41057,474.81873,0.0625055293417027,-3.704757086140868,Rural_Kilimani,3.8766177
3549,23920,259.91797,-13.706892994688776,-7.659808605265337,Rural_Hawassa,2.3548043
3550,12711,727.6461,-2.600359172131469,-2.9795141538184997,Rural_Kilimani,0.8212673
3551,36478,706.58673,-8.340612352633704,0.5340851456314841,Rural_Sokoto,0.58822477
3552,3702,505.54688,-4.965848120140631,0.3493959516860363,Rural_Kilimani,8.096454
3553,6316,893.07245,-2.996860176750147,-8.087746981480398,Rural_Kilimani,8.935366
3554,7229,762.7071,-2.884217845892568,-1.3533483242012634,Rural_Kilimani,2.4631917
3555,29840,565.8601,-10.760169619454503,-9.727426654557055,Rural_Akatsi,9.389347
3556,44403,861.4437,-4.195374577074789,-1.871378990145812,Rural_Kilimani,6.3160186
3557,12532,647.33954,-8.223464328541821,-6.763390322456943,Rural_Akatsi,3.743959
3558,3858,795.5956,-3.379844101665917,-3.177717191223371,Rural_Kilimani,11.845632
3559,11941,608.981,-7.205177657589306,-3.177717191223371,Rural_Hawassa,4.287762
3560,25639,773.777,-3.979101301828237,-3.0515879856020893,Rural_Kilimani,29.644226
3561,34750,698.70685,-8.038730905935392,-3.749803231005611,Rural_Hawassa,7.602719
3562,7678,950.4881,-7.52508187722483,-6.308424259323036,Rural_Akatsi,17.338697
3563,4421,922.25275,-3.695242628067138,-4.042603172626444,Rural_Kilimani,15.692977
3564,33111,286.40356,-12.625526618456014,-7.88053471510258,Rural_Akatsi,4.0130095
3565,18583,789.39935,-4.407142159087039,-6.011119703215729,Rural_Kilimani,16.420256
3566,3563,659.19183,-9.129108668636755,-4.659735357273428,Rural_Hawassa,5.1709857
3567,21728,826.34796,-3.361821328728704,-1.3128067938229944,Rural_Kilimani,1.3440659
3568,1480,684.7698,-14.261093262508064,-6.267882728944766,Rural_Hawassa,21.928755
3569,8807,717.882,-4.321533987635279,-0.3848562096092809,Rural_Kilimani,8.16207
3570,27055,763.3098,-7.840480403626052,-6.276891957917715,Rural_Hawassa,19.142311
3571,33681,510.46582,-9.124602975402452,-4.159723149274776,Rural_Hawassa,0.8966842
3572,34497,616.67114,-1.0143551536567532,-3.078615672520935,Rural_Kilimani,15.168762
3573,2029,440.56638,-10.67005575476844,-6.425544235971368,Rural_Hawassa,3.9241405
3574,8993,736.2901,-4.3530738402754,-2.411932728522733,Rural_Kilimani,7.0689864
3575,28964,590.79755,-8.394680671445341,1.074638884008405,Rural_Sokoto,0.5213502
3576,10591,689.4736,-8.894812620452992,-4.727304574570542,Rural_Hawassa,4.92732
3577,6942,652.466,-7.3358427613840975,-5.884990497594448,Rural_Hawassa,36.927948
3578,43324,407.25735,-10.426748320116069,-4.731809189057017,Rural_Hawassa,16.607306
3579,15010,590.0002,-1.577566807944649,-3.4795263618171512,Rural_Kilimani,7.8426933
3580,33081,642.9444,-7.678275447191138,-5.587685941487141,Rural_Hawassa,10.658294
3581,39521,848.7904,-8.034225212701088,-8.002159306237386,Rural_Akatsi,15.626085
3582,28215,470.54453,-9.28680793183737,-3.357901770682344,Rural_Hawassa,8.495107
3583,35299,879.6223,-1.771311617019686,-1.7722774714433769,Rural_Kilimani,8.40081
3584,4215,627.11005,-9.268785158900156,-7.412054808509247,Rural_Akatsi,7.952424
3585,44423,741.04767,-7.840480403626052,-7.560707086562901,Rural_Akatsi,11.095245
3586,38128,723.218,-8.849755688109962,-7.614762460400594,Rural_Akatsi,7.5601583
3587,39086,590.59143,-1.9740678125633284,-5.565162869054769,Rural_Kilimani,13.468448
3588,198,612.2992,-7.227706123760821,-2.4569788733874764,Rural_Hawassa,31.527239
3589,38942,462.80618,-10.39971416071025,-5.988596630783357,Rural_Hawassa,12.111119
3590,19411,298.68677,-11.503609003114526,-8.087746981480398,Rural_Akatsi,17.693024
3591,44883,766.8568,-8.674033651972138,-1.7857913149027995,Rural_Sokoto,4.563697
3592,20563,782.1805,-6.921318983828206,-7.979636233805015,Rural_Amanzi,2.0929716
3593,19429,750.0647,-3.334787169322885,-6.344461175214829,Rural_Kilimani,41.769733
3594,2247,180.79837,-12.6029981522845,-6.425544235971368,Rural_Hawassa,5.1992044
3595,20679,529.0066,-6.943847449999721,-1.1911822026881873,Rural_Sokoto,12.495759
3596,19487,860.05273,-1.172054416857364,-2.335354282252669,Rural_Kilimani,9.983273
3597,28712,394.85956,-9.95815622374854,-3.4570032893847795,Rural_Hawassa,15.182718
3598,250,762.9626,-2.176824008106971,-0.6911699946895358,Rural_Kilimani,4.168728
3599,21882,891.601,-3.9430557559538126,-6.200313511647651,Rural_Kilimani,30.04218
3600,45098,782.894,-4.060203780045695,-2.997532611764397,Rural_Kilimani,7.7905035
3601,13008,606.9051,-6.696034322113047,-2.8533849481972178,Rural_Hawassa,8.873359
3602,37269,676.9088,-5.146075849512759,-7.470614796833414,Rural_Amanzi,6.5005193
3603,31049,743.07574,-1.9470336531575096,-0.7497299830137021,Rural_Kilimani,4.8342304
3604,19850,805.1362,-11.044028293215604,-0.1596254852855638,Rural_Sokoto,20.828878
3605,7149,495.1312,-10.679067141237049,-7.353494820185081,Rural_Hawassa,2.5341823
3606,41232,879.6091,-4.051192393577088,-4.186750836193622,Rural_Kilimani,5.3841543
3607,33215,388.4759,-13.891626417295203,-7.0742087220236725,Rural_Hawassa,1.6043268
3608,8489,645.7964,-5.488508535319799,-1.7857913149027995,Rural_Hawassa,5.5013833
3609,25260,932.91797,-2.924769085001296,-7.758910123967772,Rural_Kilimani,31.079292
3610,30437,709.53156,-1.9650564260947228,-6.303919644836561,Rural_Kilimani,31.243713
3611,44161,624.478,-7.4214509328358576,-5.97057817283746,Rural_Hawassa,4.585072
3612,34321,825.08325,-2.023630438140664,-6.916547214997071,Rural_Kilimani,33.939926
3613,44335,785.91266,-8.196430169136002,-0.2407085460421019,Rural_Sokoto,20.879774
3614,43014,610.88635,-1.6361408199905902,-3.659710941276125,Rural_Kilimani,1.6521473
3615,26264,792.9971,-8.016202439763875,-0.1641300997720383,Rural_Sokoto,23.469255
3616,25807,737.7419,-8.583919787286074,-5.155242950785605,Rural_Hawassa,5.093759
3617,11028,798.16364,-2.9157576985326905,-7.317457904293287,Rural_Kilimani,41.207737
3618,2561,673.73584,-6.6915286288787446,-6.767894936943418,Rural_Amanzi,13.951558
3619,27312,925.8756,-4.357579533509703,-3.6101601819249063,Rural_Kilimani,22.479248
3620,6202,617.7131,-5.596645172943076,-7.592239387968221,Rural_Amanzi,3.0437293
3621,7474,537.0506,-1.4423960109155551,-4.718295345597594,Rural_Kilimani,5.657566
3622,14667,338.61115,-11.625262720440713,-6.083193534999318,Rural_Hawassa,16.29207
3623,34284,307.9973,-11.69284811895526,-5.903008955540345,Rural_Hawassa,7.272154
3624,29474,415.20837,-0.6719224678497131,-4.538110766138621,Rural_Kilimani,14.127228
3625,32446,746.3855,-7.2727630561038525,-8.105765439426296,Rural_Akatsi,13.504566
3626,16030,709.0225,-3.10049112113912,-4.3759446446255446,Rural_Kilimani,7.703194
3627,12539,829.8586,-6.078754349013513,-7.803956268832516,Rural_Amanzi,6.869801
3628,25327,643.0375,-9.692320322924656,-1.001988394256265,Rural_Sokoto,2.63192
3629,14558,893.11487,-1.5325098756016189,-1.560560590579083,Rural_Kilimani,9.559103
3630,38262,508.54852,-9.034489110716391,-6.182295053701754,Rural_Hawassa,10.71333
3631,5455,474.32727,-1.5865781944132564,-4.970553756840157,Rural_Kilimani,17.30469
3632,13005,748.8865,-10.408725547178856,-1.083071455012803,Rural_Sokoto,19.727594
3633,13360,703.1665,-8.917341086624509,-5.177766023217977,Rural_Hawassa,7.0138626
3634,21275,916.15643,-3.632162922786893,-3.0515879856020893,Rural_Kilimani,16.253498
3635,30489,402.46393,-14.450332378348795,-8.150811584291038,Rural_Hawassa,5.828087
3636,9058,880.35614,-4.434176318492858,-4.5471199951115695,Rural_Kilimani,7.883224
3637,29936,802.24603,-4.141306258263152,-2.335354282252669,Rural_Kilimani,14.256786
3638,4086,511.755,-6.795159573267718,-3.3804248431147155,Rural_Hawassa,14.75551
3639,44278,579.2498,-1.1765601100916676,-4.2993661983554805,Rural_Kilimani,28.778889
3640,40786,689.3194,-5.2361897141988205,-6.96609797434829,Rural_Amanzi,20.467392
3641,29106,720.1993,-2.861689379721053,-4.051612401599392,Rural_Kilimani,11.582497
3642,37064,764.5009,-2.0371475178435734,-8.011168535210334,Rural_Kilimani,16.276041
3643,14321,869.17267,-1.9290108802202963,-2.0200312681994657,Rural_Kilimani,3.320783
3644,16996,768.6372,-8.02521382623248,-0.7632438264731254,Rural_Sokoto,21.64812
3645,40459,485.06024,-9.399450262694948,-4.114677004410033,Rural_Hawassa,9.387333
3646,38951,541.915,-0.9467697551422064,-4.560633838570992,Rural_Kilimani,6.1102705
3647,16398,675.31274,-9.07504034982512,0.1061467694164219,Rural_Sokoto,2.8255284
3648,33353,652.38617,-8.367646512039522,-4.105667775437084,Rural_Hawassa,4.74402
3649,33454,703.7758,-8.737113357252383,-5.213802939109772,Rural_Hawassa,10.971981
3650,28352,466.03015,-9.268785158900156,-6.781408780402841,Rural_Akatsi,4.305148
